type_of_property,price,building_condition,facade_number,living_area,equipped_kitchen,terrace,garden,subtype_ecoded,km_to_capital
0,299000.0,2,2.0,70,1,0,0,7,0.41
0,309000.0,2,2.0,95,1,4,0,7,5.1
0,329000.0,1,2.0,95,1,4,0,7,5.1
0,289000.0,2,2.0,138,2,10,0,7,38.32
0,192000.0,2,4.0,70,1,3,0,7,3.95
0,220000.0,2,2.0,85,1,0,0,7,0.31
0,790000.0,2,2.0,188,2,20,0,15,3.3
0,635000.0,2,2.0,113,2,8,0,7,5.29
0,645000.0,2,3.0,132,2,21,244,6,5.29
0,980000.0,2,2.0,140,2,30,0,15,5.29
0,265000.0,2,2.0,60,0,0,0,7,12.06
0,449000.0,2,2.0,165,2,0,0,11,0.41
0,474000.0,2,2.0,79,2,12,0,7,1.61
0,1670000.0,2,4.0,420,0,0,0,7,43.83
0,225000.0,2,3.0,68,1,0,0,7,1.61
0,225000.0,2,2.0,55,1,30,106,6,5.95
0,309000.0,2,1.0,90,2,18,0,7,36.81
0,195000.0,2,2.0,93,0,28,0,7,24.02
0,195000.0,2,2.0,121,0,10,0,7,24.02
0,1680000.0,2,2.0,320,2,50,210,7,5.29
1,125000.0,2,2.0,64,2,0,0,12,82.86
0,146000.0,2,2.0,24,0,0,0,0,0.41
0,355000.0,2,2.0,96,0,3,0,7,21.36
1,355000.0,2,2.0,103,0,6,0,12,21.36
0,189000.0,1,2.0,55,0,15,0,7,0.41
0,225000.0,2,2.0,82,1,6,0,7,2.07
0,220000.0,1,2.0,60,1,6,0,7,3.3
0,220000.0,1,2.0,70,1,80,0,2,3.82
0,249000.0,2,2.0,85,1,1,0,7,9.75
0,300000.0,2,2.0,108,2,0,0,7,3.32
0,310000.0,2,2.0,82,2,5,0,7,24.36
1,345000.0,2,2.0,127,2,6,0,12,18.66
0,365000.0,1,2.0,150,1,52,0,15,4.01
0,269000.0,2,2.0,91,0,16,0,7,31.56
0,279000.0,2,2.0,104,0,9,0,7,31.56
1,275000.0,1,2.0,120,2,4,0,12,4.01
0,305000.0,2,2.0,71,1,0,0,7,2.57
0,419000.0,2,2.0,92,2,1,45,6,1.61
0,545000.0,2,2.0,110,1,13,0,7,0.41
0,405000.0,2,2.0,91,2,5,0,7,4.04
0,160000.0,2,2.0,42,1,5,0,7,7.7
0,325000.0,2,2.0,65,1,1,0,11,1.07
0,174900.0,2,2.0,50,1,5,0,7,3.91
0,235000.0,2,2.0,85,0,5,0,7,2.74
0,495000.0,2,2.0,200,0,1,0,7,5.56
0,229000.0,2,2.0,44,2,0,0,7,1.61
0,229000.0,2,2.0,80,2,0,0,7,13.8
0,245000.0,2,2.0,70,1,10,0,7,3.91
0,399000.0,1,2.0,145,1,52,0,15,3.91
0,149000.0,2,2.0,47,1,0,0,7,3.96
0,159000.0,2,2.0,49,1,0,0,7,3.96
0,229000.0,2,2.0,131,1,0,0,7,3.96
0,229000.0,2,2.0,126,1,0,0,6,3.96
0,149900.0,2,2.0,62,1,1,0,7,29.66
0,245000.0,2,2.0,30,1,6,0,2,0.71
0,139500.0,2,2.0,42,0,10,0,7,3.53
0,159900.0,2,2.0,77,1,5,0,7,3.33
0,179000.0,2,3.0,39,2,0,0,7,0.41
0,250000.0,2,2.0,45,1,22,70,7,3.3
0,270000.0,1,2.0,74,0,3,0,7,1.61
1,298500.0,2,2.0,86,1,9,0,12,26.49
0,390000.0,2,2.0,81,0,4,0,7,6.38
0,699000.0,1,2.0,329,2,0,0,7,2.5
0,185000.0,2,2.0,35,1,3,0,7,6.52
0,195000.0,2,2.0,35,1,3,0,7,6.52
0,360000.0,2,2.0,102,1,2,0,7,3.11
0,245000.0,2,2.0,100,0,1,0,7,13.72
0,398000.0,2,2.0,95,2,3,0,7,5.56
0,459000.0,2,2.0,108,2,3,0,7,5.56
0,799000.0,2,2.0,85,2,1,0,7,17.1
0,224000.0,2,2.0,89,1,0,0,7,9.83
1,169000.0,2,2.0,126,1,0,0,9,36.69
0,329000.0,2,2.0,105,1,5,0,7,1.07
0,390000.0,2,2.0,121,2,0,0,7,2.5
0,239000.0,2,2.0,162,2,1,0,7,13.8
0,419000.0,2,3.0,80,0,20,0,7,1.07
1,799000.0,2,2.0,168,2,20,45,12,3.3
0,263000.0,2,2.0,84,0,5,52,7,38.85
0,89000.0,1,2.0,42,1,1,0,7,15.77
0,285000.0,2,4.0,58,1,11,0,7,0.41
1,1600000.0,2,2.0,356,0,80,0,12,3.3
0,195000.0,2,2.0,100,1,4,0,7,42.96
0,445000.0,1,2.0,120,1,12,90,7,5.29
0,449000.0,2,2.0,120,2,25,50,7,6.41
0,139000.0,1,2.0,44,2,0,0,7,1.22
0,169000.0,1,2.0,61,2,0,0,7,1.22
0,195000.0,1,2.0,64,2,0,0,7,2.57
0,197500.0,2,2.0,52,2,0,0,7,0.41
0,229500.0,2,2.0,65,1,0,0,7,0.41
0,245000.0,2,2.0,68,2,12,0,7,5.01
0,265000.0,2,2.0,83,2,4,0,7,2.53
0,295000.0,2,2.0,98,2,5,0,7,2.53
0,299000.0,2,2.0,45,2,9,20,2,2.57
0,319000.0,2,2.0,100,1,5,0,7,2.57
0,319000.0,2,2.0,95,2,10,0,7,3.32
0,335000.0,2,2.0,107,2,20,0,7,3.32
0,365000.0,2,2.0,145,1,8,0,7,18.52
0,380000.0,2,3.0,80,1,4,0,6,6.41
0,435000.0,2,2.0,93,2,16,0,7,5.01
0,790000.0,2,2.0,220,2,0,0,7,3.3
0,269000.0,2,2.0,59,2,1,0,7,24.7
0,299000.0,1,2.0,150,0,1,70,7,1.61
0,790000.0,2,2.0,112,2,26,0,7,3.3
0,546000.0,2,3.0,153,2,31,0,7,19.77
0,170000.0,2,2.0,60,1,1,0,7,3.32
0,2775000.0,2,3.0,164,2,1,0,7,17.1
0,169000.0,2,2.0,60,1,0,0,7,2.1
0,170000.0,2,2.0,42,2,5,0,7,8.63
0,175000.0,1,2.0,35,1,10,0,2,0.41
0,239000.0,2,2.0,63,2,12,0,7,2.5
0,250000.0,2,2.0,101,1,1,0,7,2.53
0,345000.0,2,2.0,111,2,3,0,7,5.01
0,349000.0,2,2.0,73,2,10,0,7,1.07
0,635000.0,2,2.0,89,1,8,0,7,17.1
0,135000.0,2,2.0,135,2,0,0,7,40.91
0,185000.0,1,2.0,100,0,10,0,7,1.61
0,185000.0,1,2.0,100,0,10,0,7,1.61
0,219000.0,2,2.0,75,1,0,0,7,3.91
0,229000.0,2,2.0,43,2,0,0,7,1.61
0,245000.0,2,2.0,70,2,8,0,7,5.29
0,250000.0,2,2.0,41,2,3,0,2,6.41
0,329000.0,2,2.0,145,1,60,0,7,9.64
0,339000.0,1,2.0,100,2,86,0,15,2.53
0,359000.0,1,2.0,59,2,0,0,7,17.1
0,295000.0,2,2.0,87,2,51,0,7,20.1
0,169000.0,2,2.0,55,1,0,0,7,2.07
0,155000.0,2,2.0,63,0,6,0,7,6.62
0,275000.0,2,2.0,62,0,1,0,7,9.77
0,1195000.0,2,2.0,156,0,1,0,15,21.36
0,199500.0,2,2.0,83,0,0,0,7,3.53
0,384900.0,2,2.0,108,1,42,0,7,6.77
0,450000.0,2,3.0,115,1,34,0,7,6.77
0,220000.0,1,2.0,100,2,10,0,7,2.74
0,279000.0,2,2.0,105,2,16,0,7,3.32
0,295000.0,2,2.0,72,2,8,0,7,5.1
0,330000.0,2,2.0,83,2,3,0,7,2.57
0,349000.0,2,2.0,90,1,4,0,7,2.5
0,365000.0,2,2.0,140,2,15,70,6,3.96
0,485000.0,2,2.0,109,1,0,36,7,0.41
0,685000.0,2,4.0,127,2,55,0,15,5.29
0,795000.0,2,2.0,170,2,15,0,7,6.38
0,549000.0,2,2.0,129,2,10,1400,7,1.07
0,275000.0,2,2.0,103,2,1,0,7,43.59
0,349000.0,2,2.0,108,1,0,31,6,2.5
0,669000.0,2,2.0,144,0,51,0,15,42.96
0,180000.0,2,2.0,81,1,1,0,7,42.22
0,285000.0,2,2.0,77,1,1,0,7,24.36
0,370000.0,2,2.0,76,2,0,0,6,3.3
0,136000.0,2,2.0,26,1,1,0,2,13.72
0,140000.0,2,2.0,142,0,7,0,7,31.65
0,149000.0,2,2.0,117,0,7,0,7,31.65
0,165000.0,2,2.0,125,0,20,0,7,31.65
0,193000.0,2,2.0,67,0,14,0,7,26.94
0,240000.0,1,2.0,88,2,1,0,7,3.96
0,289000.0,2,2.0,72,1,1,0,7,13.72
0,299000.0,2,2.0,94,1,5,0,7,5.8
0,259000.0,2,2.0,96,2,3,0,7,4.01
0,295000.0,2,2.0,55,1,0,27,6,1.07
0,295000.0,2,2.0,88,1,1,0,7,46.96
0,335000.0,2,3.0,139,0,13,111,6,90.73
0,145000.0,2,2.0,39,0,4,0,7,15.77
1,225000.0,2,2.0,92,2,0,0,12,31.56
0,330000.0,2,2.0,76,0,0,0,7,3.32
0,745000.0,2,2.0,168,0,1,0,7,7.37
0,187500.0,2,2.0,65,2,10,10,7,3.95
0,195000.0,1,2.0,95,0,2,0,7,21.36
0,1195000.0,2,2.0,78,2,4,0,7,17.1
0,515000.0,1,3.0,135,1,35,0,7,5.29
0,149500.0,2,2.0,48,1,20,0,7,2.07
0,149500.0,2,2.0,48,1,20,0,15,2.07
0,198000.0,2,2.0,55,2,0,0,6,2.53
0,200000.0,2,2.0,66,2,3,0,7,3.32
0,299000.0,2,2.0,61,1,6,0,7,1.61
0,338000.0,2,2.0,76,1,11,0,15,3.3
0,365000.0,2,2.0,114,0,25,0,7,27.16
0,400000.0,2,2.0,135,1,0,0,6,3.3
0,415000.0,2,2.0,88,2,3,300,7,5.29
0,695000.0,2,3.0,167,2,6,0,7,2.57
0,1450000.0,2,2.0,330,2,40,0,7,6.38
0,2125000.0,2,3.0,117,2,1,0,7,17.1
0,3990000.0,2,2.0,446,2,100,1000,7,5.29
0,480000.0,2,2.0,128,2,21,120,6,18.66
0,170000.0,2,2.0,42,0,0,0,7,5.01
0,185000.0,2,2.0,48,2,0,0,2,2.47
0,185000.0,2,2.0,41,2,3,0,2,0.41
0,185000.0,2,2.0,41,2,3,0,2,2.5
0,237000.0,2,3.0,73,2,0,0,7,19.28
0,265000.0,1,3.0,63,2,0,0,7,5.01
0,399000.0,2,2.0,48,2,0,0,7,17.1
0,485000.0,2,3.0,76,2,10,0,7,15.48
0,699000.0,2,2.0,101,2,1,0,7,17.1
0,220000.0,2,3.0,96,1,1,0,7,5.95
0,625000.0,2,2.0,150,2,25,0,7,2.47
0,135000.0,1,4.0,75,1,4,0,7,1109.22
0,249000.0,2,2.0,88,0,1,0,7,21.36
0,269000.0,2,4.0,84,1,1,0,7,4.88
0,318000.0,1,2.0,108,1,7,0,7,2.5
0,174900.0,1,2.0,70,1,3,0,7,3.91
0,235000.0,2,2.0,78,1,4,0,7,12.38
0,259000.0,2,2.0,98,1,4,0,7,37.23
0,319000.0,2,2.0,87,1,7,0,7,17.91
1,599000.0,2,2.0,88,1,4,0,12,17.1
0,169000.0,2,2.0,63,1,0,0,7,3.96
0,649000.0,2,2.0,71,0,3,0,7,17.1
0,149000.0,2,4.0,47,1,0,0,7,1.07
0,155000.0,2,2.0,92,2,35,0,7,2.98
0,159000.0,1,2.0,123,1,0,0,7,27.25
0,199000.0,2,2.0,56,1,1,0,3,46.96
0,479000.0,2,2.0,154,1,0,0,7,24.78
0,245000.0,2,2.0,64,2,0,0,7,3.32
0,139500.0,2,2.0,55,1,9,0,7,31.56
0,235000.0,1,2.0,85,2,4,0,7,5.1
0,135000.0,1,2.0,60,0,0,0,7,3.32
0,219000.0,1,2.0,87,0,21,84,6,1.07
0,219000.0,1,2.0,87,0,21,84,7,1.07
0,224000.0,2,2.0,84,1,1,53,7,18.6
0,274750.0,2,3.0,75,1,4,37,6,20.95
0,284000.0,1,2.0,89,2,3,97,7,3.91
0,285000.0,2,2.0,114,1,31,31,6,19.28
0,299000.0,2,2.0,106,1,10,0,7,4.01
0,425000.0,2,2.0,115,2,6,0,7,4.04
0,199000.0,2,2.0,82,1,2,0,7,6.62
0,325000.0,2,2.0,90,1,0,0,7,18.15
0,685000.0,2,4.0,100,1,19,0,7,35.36
0,369000.0,2,2.0,85,2,5,0,7,5.56
0,398000.0,2,2.0,94,2,3,0,7,5.56
0,225000.0,2,2.0,83,1,0,0,7,21.36
0,219000.0,2,2.0,72,1,18,0,7,27.25
0,220000.0,1,2.0,58,2,0,0,7,5.01
0,325000.0,2,2.0,93,2,8,0,7,3.82
0,295000.0,2,2.0,98,2,5,0,7,2.74
0,445000.0,2,2.0,85,2,1,0,7,3.3
0,179000.0,2,2.0,92,1,1,0,7,17.17
0,229000.0,2,2.0,60,1,27,0,7,8.1
0,169000.0,2,2.0,40,1,0,0,7,1.07
0,215000.0,2,2.0,77,2,6,0,7,13.72
0,180000.0,2,2.0,85,0,0,0,7,24.14
0,339000.0,2,2.0,87,1,0,0,7,3.3
0,340000.0,1,2.0,73,1,3,0,7,13.72
0,285000.0,2,2.0,79,1,0,0,7,0.41
0,295000.0,2,2.0,78,1,6,0,7,21.36
0,415000.0,2,2.0,114,1,2,0,7,0.71
0,190000.0,2,2.0,55,2,0,0,7,24.36
0,205000.0,2,2.0,60,2,0,0,7,24.36
0,299999.0,2,2.0,85,1,0,0,7,1.07
0,750000.0,2,2.0,229,2,20,0,15,2.57
0,850000.0,2,3.0,227,0,25,0,7,3.3
1,1650000.0,2,2.0,173,2,40,0,12,17.1
0,170000.0,2,2.0,72,1,35,0,7,2.98
0,335000.0,2,2.0,110,1,0,0,7,19.63
0,349000.0,2,2.0,131,1,2,0,7,2.5
0,349000.0,2,2.0,131,1,2,0,7,5.01
0,230000.0,2,2.0,82,2,8,0,7,40.36
0,348000.0,2,2.0,110,1,9,0,7,4.04
0,545000.0,2,2.0,123,0,25,0,7,5.29
0,725000.0,1,2.0,165,1,13,0,7,6.41
1,2150000.0,2,2.0,311,1,65,0,9,3.3
0,290000.0,2,4.0,100,1,0,2800,7,2.1
0,695000.0,2,2.0,100,0,0,0,7,21.36
0,160000.0,2,4.0,55,1,0,0,7,24.36
0,230000.0,1,2.0,150,1,0,0,7,27.05
1,345000.0,2,2.0,83,2,0,0,9,5.29
0,495000.0,2,2.0,126,2,1,0,7,3.3
0,179000.0,2,2.0,107,1,0,0,7,34.81
0,180000.0,2,2.0,29,1,0,0,2,0.71
0,455000.0,2,2.0,70,1,6,0,7,1.61
0,999000.0,2,2.0,180,1,0,52,7,1.61
0,209000.0,2,2.0,88,1,8,0,7,2.07
0,449000.0,1,3.0,110,2,100,0,15,5.01
0,165000.0,2,2.0,17,0,0,0,2,3.3
0,215000.0,2,2.0,50,1,6,0,7,21.36
0,495000.0,2,2.0,109,1,1,0,7,0.41
0,649000.0,2,2.0,129,2,1,280,7,2.08
0,790000.0,2,2.0,180,2,30,0,15,6.38
0,925000.0,2,2.0,207,1,1,0,7,0.41
0,192000.0,2,2.0,99,2,0,0,11,2.53
0,99000.0,1,2.0,87,2,0,0,6,95.49
0,349000.0,2,2.0,112,1,0,0,7,1.07
0,547000.0,2,2.0,146,2,14,0,15,12.06
0,135000.0,2,2.0,44,1,0,0,2,27.25
0,209000.0,2,2.0,54,1,0,0,7,1.07
0,229000.0,2,2.0,90,1,0,0,7,27.25
0,249000.0,1,2.0,106,2,0,0,7,42.59
0,300000.0,2,2.0,90,1,1,0,7,6.77
0,519150.0,2,2.0,254,1,0,0,7,32.64
0,260000.0,2,2.0,85,0,30,0,7,25.51
0,275000.0,2,2.0,43,2,2,0,7,1.61
0,350000.0,2,2.0,116,2,4,0,7,1.07
0,389000.0,2,2.0,86,2,8,0,7,4.04
1,537900.0,2,2.0,185,2,20,75,12,5.1
1,265000.0,2,2.0,125,1,0,0,12,18.15
0,273700.0,2,4.0,76,2,10,0,6,13.25
0,273700.0,2,4.0,76,2,11,0,6,13.25
0,352510.0,2,4.0,111,2,10,0,6,13.25
0,382150.0,2,4.0,126,2,11,0,7,13.25
0,382500.0,2,4.0,111,2,10,0,7,13.25
0,382500.0,2,4.0,112,2,10,0,7,13.25
0,445000.0,2,2.0,81,0,8,25,3,1.61
0,985000.0,2,2.0,70,0,1,0,7,17.1
0,1250000.0,2,2.0,75,2,1,0,7,17.1
0,2975000.0,2,2.0,131,0,1,0,7,17.1
0,3850000.0,2,2.0,187,0,1,0,7,17.1
0,4645000.0,2,2.0,123,0,1,0,7,17.1
0,199000.0,1,2.0,38,1,1,0,7,42.59
0,230000.0,2,2.0,92,1,3,0,7,2.53
0,249000.0,2,3.0,100,2,0,0,7,3.91
1,349000.0,2,2.0,95,0,0,0,12,0.41
1,690000.0,2,2.0,165,2,47,0,12,28.25
1,950000.0,2,3.0,193,1,1,150,9,5.29
0,345000.0,2,4.0,88,2,13,0,7,1.61
0,355000.0,2,4.0,101,2,13,0,6,1.61
0,450000.0,2,4.0,113,2,27,0,7,1.61
0,209000.0,2,2.0,65,1,0,413,7,24.36
0,185000.0,2,2.0,55,0,25,0,7,13.25
0,225000.0,2,2.0,61,0,11,0,7,21.36
0,234000.0,2,2.0,70,1,2,0,7,21.36
0,299000.0,2,2.0,92,0,22,0,7,0.31
0,385000.0,2,2.0,156,1,1,0,7,14.97
0,1195000.0,2,2.0,316,2,19,0,7,5.29
0,215000.0,2,2.0,94,1,1,0,7,9.67
0,319000.0,2,2.0,101,1,5,0,15,17.91
0,425000.0,2,2.0,112,1,1,0,7,0.71
0,117800.0,2,2.0,28,2,0,0,0,4.05
0,145000.0,2,4.0,41,2,4,0,2,18.76
0,230000.0,0,2.0,220,0,16,0,7,12.18
0,235000.0,2,2.0,71,1,15,100,6,4.01
0,245000.0,2,2.0,70,2,3,0,7,3.32
0,245000.0,2,2.0,87,2,3,100,7,3.32
0,259000.0,2,2.0,69,0,3,0,7,5.1
0,277500.0,2,2.0,60,2,0,0,7,0.41
0,300000.0,2,2.0,85,2,25,0,7,2.53
1,545000.0,2,2.0,141,2,25,0,9,2.5
0,3495000.0,2,2.0,200,2,1,0,7,17.1
0,3950000.0,2,2.0,100,2,1,0,7,17.1
0,120000.0,2,2.0,53,1,35,0,7,2.98
0,140000.0,2,2.0,55,1,35,0,7,2.98
0,220000.0,2,2.0,74,0,0,0,7,1.07
0,275000.0,2,3.0,90,1,1,0,7,9.64
0,699000.0,2,2.0,190,2,0,80,7,1.07
0,699000.0,2,2.0,190,2,0,80,7,1.07
0,310000.0,2,2.0,120,2,27,35,6,3.32
0,1450000.0,2,2.0,300,1,0,0,7,3.3
0,380000.0,2,2.0,90,1,7,0,7,5.01
0,419000.0,2,2.0,107,2,13,0,3,13.8
0,499000.0,2,2.0,149,1,10,0,7,3.99
0,585000.0,2,3.0,134,0,12,0,7,1.07
0,675000.0,2,2.0,147,1,11,0,7,5.29
0,765000.0,2,2.0,254,2,27,0,7,2.47
0,250000.0,2,2.0,62,1,5,0,7,4.04
0,279000.0,2,2.0,102,2,0,0,7,30.81
0,650000.0,2,2.0,100,1,1,0,7,29.31
0,1160000.0,2,2.0,162,2,28,0,7,5.29
0,245000.0,2,2.0,70,2,5,0,7,5.29
0,249000.0,2,2.0,97,2,0,0,7,3.3
0,299000.0,1,2.0,155,0,44,0,7,3.96
0,387500.0,2,2.0,83,1,1,0,7,1.61
0,159000.0,2,2.0,110,1,0,0,7,31.65
0,175000.0,2,2.0,71,1,1,0,7,2.53
0,295000.0,2,3.0,62,2,0,0,7,3.3
0,210000.0,1,2.0,93,2,6,0,7,38.32
0,175000.0,2,2.0,90,1,5,0,7,6.62
0,179000.0,2,2.0,72,1,5,0,7,3.91
0,179000.0,2,2.0,72,1,5,0,7,2.07
0,194900.0,2,2.0,75,1,3,0,7,2.07
0,194900.0,2,2.0,75,1,3,0,7,3.33
0,199000.0,2,2.0,104,1,2,0,7,1.07
0,219000.0,2,2.0,31,0,35,35,2,3.3
0,219000.0,1,2.0,100,1,11,0,7,27.05
0,225000.0,2,2.0,95,1,3,0,7,6.77
0,225000.0,2,2.0,95,1,3,0,15,6.77
0,240000.0,2,2.0,90,1,17,0,7,3.33
0,245000.0,1,4.0,85,1,16,0,7,3.96
0,245000.0,1,4.0,85,1,16,0,7,2.05
0,249000.0,2,2.0,77,0,0,7,7,6.38
0,259000.0,2,2.0,95,0,9,0,7,6.62
0,268000.0,2,2.0,90,2,18,45,7,2.1
0,275000.0,2,2.0,98,2,3,0,7,2.1
0,289000.0,2,2.0,80,1,0,0,7,1.07
0,289000.0,2,2.0,86,1,11,0,7,3.33
0,295000.0,2,2.0,126,1,0,200,7,3.91
0,296000.0,2,2.0,100,0,9,0,7,6.62
0,398000.0,2,2.0,90,2,4,0,7,6.38
0,419000.0,2,2.0,145,1,20,0,7,3.33
0,429000.0,2,2.0,123,1,18,0,7,16.44
0,550000.0,2,2.0,167,2,12,60,7,0.41
0,569000.0,2,2.0,143,2,30,0,7,33.41
0,645000.0,2,2.0,91,1,11,0,7,11.72
0,985000.0,2,2.0,70,2,50,0,7,17.1
0,1195000.0,2,2.0,105,2,4,0,7,17.1
0,239000.0,2,2.0,92,1,1,0,7,22.99
0,365000.0,2,2.0,120,2,5,0,7,3.91
0,655000.0,2,2.0,170,2,22,0,7,6.38
0,117500.0,1,2.0,85,0,0,0,7,43.59
0,547000.0,2,2.0,152,2,13,33,6,5.01
0,495000.0,2,2.0,94,2,24,0,7,6.41
0,495000.0,2,2.0,94,2,24,0,7,6.41
0,175000.0,1,2.0,78,2,0,0,7,9.67
0,815000.0,2,2.0,80,0,1,0,7,17.1
0,985000.0,2,2.0,67,2,1,0,7,17.1
0,1050000.0,2,2.0,79,0,1,0,7,17.1
0,1050000.0,2,2.0,79,2,1,0,7,17.1
0,1950000.0,2,2.0,128,0,1,0,7,17.1
0,2375000.0,2,2.0,105,0,1,0,7,17.1
0,390000.0,2,2.0,85,2,2,0,7,3.3
0,529000.0,2,2.0,171,1,0,0,7,15.77
0,539000.0,2,2.0,108,0,25,0,3,9.77
0,285000.0,2,2.0,77,2,8,0,7,9.64
0,370000.0,2,3.0,125,1,15,0,7,5.29
0,425000.0,2,2.0,93,1,25,0,7,3.3
0,925000.0,2,2.0,249,1,80,0,7,1.07
0,180000.0,2,2.0,72,2,8,0,7,1.07
0,299000.0,2,2.0,115,0,23,0,7,31.95
0,824000.0,2,2.0,148,2,30,0,7,1.07
0,278000.0,2,2.0,96,1,8,0,7,8.69
0,295000.0,2,2.0,104,1,6,0,7,2.74
0,398000.0,2,2.0,80,2,40,0,6,5.29
0,445000.0,2,2.0,105,2,0,0,7,1.61
0,2150000.0,2,4.0,154,2,1,0,7,17.1
0,279000.0,2,3.0,95,1,0,1,7,2.08
0,220000.0,2,3.0,75,1,10,38,7,11.49
0,640000.0,2,2.0,79,2,1,0,7,17.1
0,215000.0,2,2.0,90,0,36,215,7,15.2
0,269000.0,2,2.0,71,1,9,0,7,18.15
0,245000.0,2,2.0,68,2,12,0,7,18.76
0,299000.0,2,2.0,60,1,1,0,7,29.31
0,340000.0,2,2.0,97,2,1,0,7,5.1
0,415000.0,2,2.0,101,0,7,0,7,0.71
0,975000.0,2,2.0,173,0,220,0,15,3.83
0,145000.0,2,2.0,55,2,13,0,7,2.53
0,149000.0,1,2.0,48,2,0,0,7,1.22
0,219000.0,2,3.0,75,2,30,0,7,8.45
0,220000.0,2,2.0,100,2,8,0,7,2.53
0,220000.0,1,2.0,94,0,1,0,7,3.99
0,225000.0,2,2.0,61,1,2,0,7,0.41
0,249000.0,2,2.0,82,0,1,0,7,24.7
1,250000.0,2,2.0,100,2,0,0,12,24.36
0,289000.0,2,2.0,111,0,1,0,7,24.7
1,298000.0,2,2.0,92,1,38,0,12,21.36
0,299000.0,2,2.0,99,1,1,0,7,36.34
0,345000.0,2,3.0,89,2,3,0,7,4.04
0,365000.0,2,2.0,84,2,1,0,7,0.41
0,420000.0,2,2.0,110,2,9,0,7,5.01
0,479000.0,2,2.0,154,1,0,0,7,24.78
0,495000.0,2,2.0,175,2,137,110,6,34.81
0,499000.0,2,2.0,200,0,25,0,7,0.41
0,595000.0,2,3.0,155,2,1,0,7,2.47
0,395000.0,2,2.0,95,2,15,0,7,18.66
0,190000.0,1,2.0,91,1,0,0,7,7.7
0,335000.0,2,2.0,88,1,1,0,7,2.5
0,159000.0,2,4.0,75,2,13,10000,7,27.05
0,199000.0,2,2.0,85,1,7,0,7,22.89
0,345000.0,2,3.0,98,1,14,0,7,15.48
0,360000.0,1,2.0,80,0,1,0,7,1.61
0,748000.0,2,2.0,116,1,98,0,15,5.59
0,130000.0,1,2.0,41,0,0,0,7,13.72
0,499900.0,2,2.0,185,2,0,0,7,1.07
0,109000.0,2,2.0,117,2,80,300,6,7.7
0,239000.0,2,3.0,85,0,4,0,7,1116.66
0,299000.0,1,2.0,86,2,0,0,7,0.41
0,335000.0,2,2.0,58,1,0,0,2,0.41
0,395000.0,2,3.0,65,2,0,0,7,3.3
0,345000.0,2,2.0,103,1,10,0,7,1.61
0,195000.0,1,2.0,70,0,0,0,7,1.07
0,199000.0,2,2.0,84,1,0,0,7,3.91
0,259000.0,2,2.0,100,0,1,0,7,35.9
0,295000.0,2,2.0,107,2,0,0,7,24.02
0,549000.0,2,2.0,100,1,1,0,7,35.36
0,649000.0,2,2.0,160,1,18,93,6,1.07
0,649000.0,2,2.0,160,1,18,93,11,1.07
0,649000.0,2,2.0,160,1,18,93,7,1.07
0,845000.0,2,2.0,82,2,1,0,7,17.1
0,290000.0,2,2.0,68,2,19,0,7,18.66
0,395000.0,2,2.0,97,2,13,0,7,18.66
0,450000.0,2,3.0,115,2,20,0,7,18.66
0,169000.0,2,2.0,34,1,6,0,7,3.3
0,184900.0,1,2.0,100,1,22,0,7,2.07
0,265000.0,2,2.0,70,1,15,0,7,2.5
0,319000.0,1,2.0,97,2,2,0,7,6.41
0,399000.0,2,2.0,120,2,0,0,7,2.47
0,399000.0,2,2.0,122,1,4,0,7,5.29
0,184000.0,2,4.0,70,0,0,0,7,17.17
0,189000.0,2,4.0,73,0,0,0,6,17.17
0,189000.0,2,4.0,70,0,0,0,7,17.17
0,194000.0,2,4.0,70,0,8,0,6,17.17
0,196000.0,2,4.0,70,0,0,0,7,17.17
0,235000.0,2,4.0,87,0,0,0,7,17.17
0,245000.0,2,4.0,92,0,0,0,6,17.17
0,245000.0,2,4.0,88,0,0,0,7,17.17
0,245000.0,2,4.0,88,0,0,0,7,17.17
0,245000.0,2,4.0,91,0,0,0,6,17.17
0,245000.0,2,4.0,88,0,0,0,7,17.17
0,250000.0,2,4.0,92,0,0,0,7,17.17
0,250000.0,2,4.0,87,0,0,0,7,17.17
0,250000.0,2,4.0,91,0,0,0,7,17.17
0,255000.0,2,4.0,88,0,0,0,7,17.17
0,260000.0,2,4.0,92,0,0,0,7,17.17
0,260000.0,2,4.0,91,0,0,0,7,17.17
0,265000.0,2,4.0,87,0,0,0,6,17.17
0,270000.0,2,4.0,88,0,0,0,7,17.17
0,275000.0,2,4.0,92,0,0,0,7,17.17
0,275000.0,2,4.0,91,0,0,0,7,17.17
0,295000.0,2,4.0,90,0,0,0,7,17.17
0,345000.0,2,4.0,117,0,0,0,15,17.17
0,375000.0,2,4.0,130,0,0,0,15,17.17
0,275000.0,2,2.0,140,1,8,0,7,2.07
0,199000.0,2,2.0,62,2,0,0,7,1.07
0,1190000.0,2,3.0,105,2,1,0,7,17.1
0,365000.0,2,2.0,60,2,4,0,7,2.47
0,490000.0,2,2.0,97,2,7,0,7,2.47
1,300000.0,1,2.0,150,2,32,0,12,5.1
0,350000.0,2,4.0,85,2,4,0,7,2.57
0,445000.0,2,2.0,92,0,80,0,7,3.3
0,595000.0,2,2.0,105,1,0,0,7,1.61
0,895000.0,2,3.0,304,2,10,0,11,0.41
0,895000.0,2,3.0,304,2,10,0,11,2.53
